FID,lat_gcj,lon_gcj,is_informalsettlement
1943,113.343433,23.1291736,1
1944,113.3436131,23.12917367,1
1945,113.3437932,23.12917373,1
1946,113.3439733,23.1291738,1
1947,113.3441534,23.12917386,1
1948,113.3443335,23.12917393,1
1949,113.3445136,23.12917399,1
1950,113.3446937,23.12917406,1
1951,113.3448738,23.12917412,1
1952,113.3018244,23.13223084,0
1953,113.3020046,23.13223091,0
1954,113.3021847,23.13223097,0
1955,113.3023648,23.13223104,0
1956,113.3025449,23.1322311,0
1957,113.3018242,23.13241159,0
1958,113.3020043,23.13241166,0
1959,113.3021844,23.13241172,0
1960,113.3023645,23.13241179,0
1961,113.3025446,23.13241185,0
1962,113.301824,23.13259234,0
1963,113.3020041,23.13259241,0
1964,113.3021842,23.13259247,0
1965,113.3023643,23.13259254,0
1966,113.3025444,23.1325926,0
1967,113.3018237,23.13277309,0
1968,113.3020038,23.13277316,0
1969,113.3021839,23.13277323,0
1970,113.302364,23.13277329,0
1971,113.3025442,23.13277336,0
1972,113.2504677,23.14794434,1
1973,113.2506478,23.1479444,1
1974,113.2508279,23.14794447,1
1975,113.2504674,23.14812524,1
1976,113.2506475,23.1481253,1
1977,113.2508276,23.14812537,1
1978,113.2510078,23.14812543,1
1979,113.2511879,23.1481255,1
1980,113.250287,23.14830607,1
1981,113.2504671,23.14830614,1
1982,113.2506472,23.1483062,1
1983,113.2508273,23.14830627,1
1984,113.2510075,23.14830633,1
1985,113.2511876,23.1483064,1
1986,113.2513677,23.14830646,1
1987,113.2515478,23.14830653,1
1988,113.2501066,23.14848691,1
1989,113.2502867,23.14848697,1
1990,113.2504668,23.14848704,1
1991,113.2506469,23.1484871,1
1992,113.250827,23.14848717,1
1993,113.2510072,23.14848723,1
1994,113.2511873,23.1484873,1
1995,113.2513674,23.14848737,1
1996,113.2515475,23.14848743,1
1997,113.2517276,23.1484875,1
1998,113.2519078,23.14848756,1
1999,113.2501062,23.14866781,1
2000,113.2502864,23.14866788,1
2001,113.2504665,23.14866794,1
2002,113.2506466,23.14866801,1
2003,113.2508267,23.14866807,1
2004,113.2510068,23.14866814,1
2005,113.251187,23.1486682,1
2006,113.2513671,23.14866827,1
2007,113.2515472,23.14866833,1
2008,113.2517273,23.1486684,1
2009,113.2519074,23.14866846,1
2010,113.2502861,23.14884878,1
2011,113.2504662,23.14884884,1
2012,113.2506463,23.14884891,1
2013,113.2508264,23.14884897,1
2014,113.2510065,23.14884904,1
2015,113.2511867,23.14884911,1
2016,113.2513668,23.14884917,1
2017,113.2515469,23.14884924,1
2018,113.251727,23.1488493,1
2019,113.2519071,23.14884937,1
2020,113.2508261,23.14902988,1
2021,113.2510062,23.14902994,1
2022,113.2511864,23.14903001,1
2023,113.2513665,23.14903008,1
2024,113.2515466,23.14903014,1
2025,113.2517267,23.14903021,1
2026,113.2511861,23.14921092,1
2027,113.2513662,23.14921098,1
2028,113.2515463,23.14921105,1
2029,113.2479396,23.15174254,0
2030,113.2481197,23.1517426,0
2031,113.2482999,23.15174267,0
2032,113.24848,23.15174273,0
2033,113.2486601,23.1517428,0
2034,113.2479393,23.15192346,0
2035,113.2481194,23.15192352,0
2036,113.2482995,23.15192359,0
2037,113.2484797,23.15192365,0
2038,113.2486598,23.15192372,0
2039,113.247939,23.15210438,0
2040,113.2481191,23.15210445,0
2041,113.2482992,23.15210451,0
2042,113.2484794,23.15210458,0
2043,113.2486595,23.15210464,0
2044,113.2479387,23.15228531,0
2045,113.2481188,23.15228537,0
2046,113.2482989,23.15228544,0
2047,113.248479,23.1522855,0
2048,113.2486592,23.15228557,0
2049,113.2481185,23.1524663,0
2050,113.2482986,23.15246636,0
2051,113.2484787,23.15246643,0
2052,113.2486589,23.15246649,0
2053,113.2481182,23.15264722,0
2054,113.2482983,23.15264729,0
2055,113.2484784,23.15264735,0
2056,113.2486585,23.15264742,0
2057,113.2488387,23.15264748,0
2058,113.2481179,23.15282815,0
2059,113.248298,23.15282821,0
2060,113.2484781,23.15282828,0
2061,113.2486582,23.15282834,0
2062,113.2488384,23.15282841,0
2063,113.2481176,23.15300908,0
2064,113.2482977,23.15300914,0
2065,113.2484778,23.15300921,0
2066,113.2486579,23.15300927,0
2067,113.248838,23.15300934,0
2068,113.2417987,23.16133029,1
2069,113.2419788,23.16133035,1
2070,113.242159,23.16133042,1
2071,113.2423391,23.16133048,1
2072,113.2425192,23.16133055,1
2073,113.2417984,23.16151125,1
2074,113.2419785,23.16151131,1
2075,113.2421586,23.16151138,1
2076,113.2423388,23.16151144,1
2077,113.2425189,23.16151151,1
2078,113.2417981,23.16169221,1
2079,113.2419782,23.16169227,1
2080,113.2421583,23.16169234,1
2081,113.2423384,23.1616924,1
2082,113.2425186,23.16169247,1
2083,113.2417977,23.16187317,1
2084,113.2419779,23.16187323,1
2085,113.242158,23.1618733,1
2086,113.2423381,23.16187336,1
2087,113.2425182,23.16187342,1
2088,113.2426984,23.16187349,1
2089,113.2417974,23.16205413,1
2090,113.2419775,23.16205419,1
2091,113.2421577,23.16205426,1
2092,113.2423378,23.16205432,1
2093,113.2425179,23.16205438,1
2094,113.242698,23.16205445,1
2095,113.2419772,23.16223515,1
2096,113.2421573,23.16223522,1
2097,113.2423375,23.16223528,1
2098,113.2425176,23.16223535,1
2099,113.2426977,23.16223541,1
2100,113.337066,23.16824096,1
2101,113.3372461,23.16824102,1
2102,113.3370657,23.16842192,1
2103,113.3372458,23.16842199,1
2104,113.3374259,23.16842205,1
2105,113.337606,23.16842211,1
2106,113.3368853,23.16860282,1
2107,113.3370654,23.16860288,1
2108,113.3372455,23.16860295,1
2109,113.3374256,23.16860301,1
2110,113.336885,23.16878378,1
2111,113.3370651,23.16878384,1
2112,113.3372452,23.16878391,1
2113,113.3374253,23.16878397,1
2114,113.3527339,23.16878942,1
2115,113.352914,23.16878948,1
2116,113.3530941,23.16878955,1
2117,113.3367045,23.16896468,1
2118,113.3368846,23.16896474,1
2119,113.3370647,23.1689648,1
2120,113.3372448,23.16896487,1
2121,113.3527336,23.16897038,1
2122,113.3529137,23.16897044,1
2123,113.3530938,23.16897051,1
2124,113.3532739,23.16897057,1
2125,113.353454,23.16897063,1
2126,113.3367042,23.16914564,1
2127,113.3368843,23.1691457,1
2128,113.3370644,23.16914577,1
2129,113.3372445,23.16914583,1
2130,113.3527333,23.16915134,1
2131,113.3529134,23.1691514,1
2132,113.3530935,23.16915147,1
2133,113.3532736,23.16915153,1
2134,113.3534537,23.16915159,1
2135,113.3536338,23.16915166,1
2136,113.3367039,23.1693266,1
2137,113.336884,23.16932666,1
2138,113.3370641,23.16932673,1
2139,113.3372442,23.16932679,1
2140,113.3527329,23.1693323,1
2141,113.352913,23.16933236,1
2142,113.3530931,23.16933243,1
2143,113.3532732,23.16933249,1
2144,113.3534533,23.16933256,1
2145,113.3536334,23.16933262,1
2146,113.3527326,23.16951326,1
2147,113.3529127,23.16951332,1
2148,113.3530928,23.16951339,1
2149,113.3532729,23.16951345,1
2150,113.353453,23.16951352,1
2151,113.3536331,23.16951358,1
2152,113.3529124,23.16969428,1
2153,113.3530925,23.16969435,1
2154,113.3532726,23.16969441,1
2155,113.3480484,23.17041639,1
2156,113.3467874,23.17059691,1
2157,113.3469675,23.17059697,1
2158,113.3471476,23.17059703,1
2159,113.3473277,23.1705971,1
2160,113.3475078,23.17059716,1
2161,113.3476879,23.17059723,1
2162,113.347868,23.17059729,1
2163,113.3480481,23.17059735,1
2164,113.346787,23.17077787,1
2165,113.3469671,23.17077793,1
2166,113.3471472,23.17077799,1
2167,113.3473273,23.17077806,1
2168,113.3475074,23.17077812,1
2169,113.3476875,23.17077819,1
2170,113.3478676,23.17077825,1
2171,113.3480477,23.17077831,1
2172,113.3466066,23.17095876,1
2173,113.3467867,23.17095882,1
2174,113.3469668,23.17095889,1
2175,113.3471469,23.17095895,1
2176,113.347327,23.17095902,1
2177,113.3475071,23.17095908,1
2178,113.3476872,23.17095914,1
2179,113.3478673,23.17095921,1
2180,113.3480474,23.17095927,1
2181,113.3466063,23.17113972,1
2182,113.3467864,23.17113978,1
2183,113.3469665,23.17113985,1
2184,113.3471466,23.17113991,1
2185,113.3473267,23.17113998,1
2186,113.3475068,23.17114004,1
2187,113.3476869,23.1711401,1
2188,113.347867,23.17114017,1
2189,113.3480471,23.17114023,1
2190,113.2561905,23.17128844,1
2191,113.2563707,23.17128851,1
2192,113.2565508,23.17128857,1
2193,113.2567309,23.17128863,1
2194,113.256911,23.1712887,1
2195,113.346606,23.17132068,1
2196,113.3467861,23.17132074,1
2197,113.3469662,23.17132081,1
2198,113.3471463,23.17132087,1
2199,113.3473264,23.17132093,1
2200,113.3475065,23.171321,1
2201,113.3476866,23.17132106,1
2202,113.3478667,23.17132113,1
2203,113.3480468,23.17132119,1
2204,113.2561902,23.1714694,1
2205,113.2563703,23.17146947,1
2206,113.2565505,23.17146953,1
2207,113.2567306,23.1714696,1
2208,113.2569107,23.17146966,1
2209,113.2570908,23.17146973,1
2210,113.2572709,23.17146979,1
2211,113.257451,23.17146985,1
2212,113.3464255,23.17150157,1
2213,113.3466056,23.17150164,1
2214,113.3467857,23.1715017,1
2215,113.3469658,23.17150176,1
2216,113.3471459,23.17150183,1
2217,113.347326,23.17150189,1
2218,113.3475061,23.17150196,1
2219,113.3476862,23.17150202,1
2220,113.3478663,23.17150208,1
2221,113.3480464,23.17150215,1
2222,113.2561899,23.17165036,1
2223,113.25637,23.17165043,1
2224,113.2565501,23.17165049,1
2225,113.2567303,23.17165056,1
2226,113.2569104,23.17165062,1
2227,113.2570905,23.17165069,1
2228,113.2572706,23.17165075,1
2229,113.2574507,23.17165082,1
2230,113.3464252,23.17168253,1
2231,113.3466053,23.17168259,1
2232,113.3467854,23.17168266,1
2233,113.3469655,23.17168272,1
2234,113.3471456,23.17168279,1
2235,113.3473257,23.17168285,1
2236,113.3475058,23.17168291,1
2237,113.3476859,23.17168298,1
2238,113.347866,23.17168304,1
2239,113.3480461,23.17168311,1
2240,113.2561896,23.17183133,1
2241,113.2563697,23.17183139,1
2242,113.2565498,23.17183146,1
2243,113.2567299,23.17183152,1
2244,113.25691,23.17183158,1
2245,113.2570902,23.17183165,1
2246,113.2572703,23.17183171,1
2247,113.2574504,23.17183178,1
2248,113.3464249,23.17186349,1
2249,113.346605,23.17186355,1
2250,113.3467851,23.17186362,1
2251,113.3469652,23.17186368,1
2252,113.3471453,23.17186374,1
2253,113.3473254,23.17186381,1
2254,113.3475055,23.17186387,1
2255,113.3476856,23.17186394,1
2256,113.3478657,23.171864,1
2257,113.3480458,23.17186406,1
2258,113.2570898,23.17201261,1
2259,113.25727,23.17201267,1
2260,113.2574501,23.17201274,1
2261,113.3478654,23.17204496,1
2262,113.3480455,23.17204502,1
2263,113.3309265,23.17728656,1
2264,113.3311066,23.17728662,1
2265,113.3312867,23.17728669,1
2266,113.3314668,23.17728675,1
2267,113.3303858,23.17746731,1
2268,113.3305659,23.17746738,1
2269,113.330746,23.17746744,1
2270,113.3309261,23.17746751,1
2271,113.3311062,23.17746757,1
2272,113.3312864,23.17746763,1
2273,113.3314665,23.1774677,1
2274,113.3303855,23.17764826,1
2275,113.3305656,23.17764832,1
2276,113.3307457,23.17764839,1
2277,113.3309258,23.17764845,1
2278,113.3311059,23.17764851,1
2279,113.331286,23.17764858,1
2280,113.3314661,23.17764864,1
2281,113.3316462,23.1776487,1
2282,113.3305653,23.17782927,1
2283,113.3307454,23.17782933,1
2284,113.3309255,23.17782939,1
2285,113.3311056,23.17782946,1
2286,113.3312857,23.17782952,1
2287,113.3314658,23.17782958,1
2288,113.3316459,23.17782965,1
2289,113.330565,23.17801021,1
2290,113.3307451,23.17801027,1
2291,113.3309252,23.17801034,1
2292,113.2700364,23.18468313,1
2293,113.2702165,23.1846832,1
2294,113.2703966,23.18468326,1
2295,113.2705767,23.18468333,1
2296,113.2707568,23.18468339,1
2297,113.270937,23.18468345,1
2298,113.2711171,23.18468352,1
2299,113.2700361,23.18486405,1
2300,113.2702162,23.18486411,1
2301,113.2703963,23.18486417,1
2302,113.2705764,23.18486424,1
2303,113.2707565,23.1848643,1
2304,113.2709367,23.18486437,1
2305,113.2711168,23.18486443,1
2306,113.2700358,23.18504496,1
2307,113.2702159,23.18504502,1
2308,113.270396,23.18504509,1
2309,113.2705761,23.18504515,1
2310,113.2707562,23.18504521,1
2311,113.2709364,23.18504528,1
2312,113.2711165,23.18504534,1
2313,113.2700355,23.18522587,1
2314,113.2702156,23.18522593,1
2315,113.2703957,23.185226,1
2316,113.2705758,23.18522606,1
2317,113.2707559,23.18522612,1
2318,113.2709361,23.18522619,1
2319,113.2711162,23.18522625,1
2320,113.2700352,23.18540678,1
2321,113.2702153,23.18540684,1
2322,113.2703954,23.18540691,1
2323,113.2705755,23.18540697,1
2324,113.2707556,23.18540703,1
2325,113.2709358,23.1854071,1
2326,113.2711159,23.18540716,1
2327,113.2698548,23.18558762,1
2328,113.2700349,23.18558769,1
2329,113.270215,23.18558775,1
2330,113.2703951,23.18558781,1
2331,113.2705752,23.18558788,1
2332,113.2707553,23.18558794,1
2333,113.2709355,23.18558801,1
2334,113.2711156,23.18558807,1
2335,113.2698545,23.18576853,1
2336,113.2700346,23.18576859,1
2337,113.2702147,23.18576866,1
2338,113.2703948,23.18576872,1
2339,113.2705749,23.18576879,1
2340,113.270755,23.18576885,1
2341,113.2709352,23.18576891,1
2342,113.2711153,23.18576898,1
2343,113.2698542,23.18594944,1
2344,113.2700343,23.1859495,1
2345,113.2702144,23.18594956,1
2346,113.2703945,23.18594963,1
2347,113.2705746,23.18594969,1
2348,113.2707547,23.18594976,1
2349,113.2709349,23.18594982,1
2350,113.271115,23.18594988,1
2351,113.2698539,23.18613034,1
2352,113.270034,23.1861304,1
2353,113.2702141,23.18613047,1
2354,113.2703942,23.18613053,1
2355,113.2705743,23.1861306,1
2356,113.2707544,23.18613066,1
2357,113.2709346,23.18613072,1
2358,113.2711147,23.18613079,1
2359,113.2698536,23.18631124,1
2360,113.2700337,23.18631131,1
2361,113.2702138,23.18631137,1
2362,113.2703939,23.18631144,1
2363,113.270574,23.1863115,1
2364,113.2707541,23.18631156,1
2365,113.2709343,23.18631163,1
2366,113.2711144,23.18631169,1
2367,113.2698533,23.18649215,1
2368,113.2700334,23.18649221,1
2369,113.2702135,23.18649227,1
2370,113.2703936,23.18649234,1
2371,113.2705737,23.1864924,1
2372,113.2707538,23.18649247,1
2373,113.270934,23.18649253,1
2374,113.2711141,23.18649259,1
2375,113.2631368,23.24157106,0
2376,113.2633169,23.24157112,0
2377,113.2629567,23.24175118,0
2378,113.2631368,23.24175125,0
2379,113.2633169,23.24175131,0
2380,113.2629567,23.24193137,0
2381,113.2631368,23.24193143,0
2382,113.2633169,23.24193149,0
2383,113.2629567,23.24211155,0
2384,113.2631368,23.24211162,0
2385,113.2633169,23.24211168,0
2386,113.2629567,23.24229173,0
2387,113.2631368,23.2422918,0
2388,113.2633169,23.24229186,0
2389,113.2629567,23.24247191,0
2390,113.2631368,23.24247197,0
2391,113.2633169,23.24247203,0
2392,113.2631368,23.24265215,0
2393,113.2633169,23.24265221,0
2394,113.2631368,23.24283232,0
2395,113.2633169,23.24283238,0
2396,113.2631368,23.24301248,0
2397,113.2633169,23.24301255,0
2398,113.263497,23.24301261,0
2399,113.2636772,23.24301267,0
2400,113.2638573,23.24301273,0
2401,113.2631368,23.24319265,0
2402,113.2633169,23.24319271,0
2403,113.263497,23.24319277,0
2404,113.2636772,23.24319284,0
2405,113.2638573,23.2431929,0
2406,113.2640374,23.24319296,0
2407,113.2631368,23.24337281,0
2408,113.2633169,23.24337287,0
2409,113.263497,23.24337294,0
2410,113.2636772,23.243373,0
2411,113.2638573,23.24337306,0
2412,113.2640374,23.24337312,0
2413,113.2642175,23.24337319,0
2414,113.2631368,23.24355297,0
2415,113.2633169,23.24355303,0
2416,113.2634971,23.2435531,0
2417,113.2636772,23.24355316,0
2418,113.2638573,23.24355322,0
2419,113.2640374,23.24355328,0
2420,113.2642175,23.24355335,0
2421,113.2631368,23.24373313,0
2422,113.2335992,23.25326683,0
2423,113.2335993,23.25344682,0
2424,113.2337794,23.25344688,0
2425,113.2335994,23.25362681,0
2426,113.2337795,23.25362687,0
2427,113.2339596,23.25362694,0
2428,113.2335994,23.2538068,0
2429,113.2337796,23.25380686,0
2430,113.2339597,23.25380692,0
2431,113.2341398,23.25380699,0
2432,113.2335995,23.25398678,0
2433,113.2337796,23.25398685,0
2434,113.2339598,23.25398691,0
2435,113.2341399,23.25398697,0
2436,113.2335996,23.25416677,0
2437,113.2337797,23.25416683,0
2438,113.2339598,23.25416689,0
2439,113.23414,23.25416695,0
2440,113.2334196,23.25434668,0
2441,113.2335997,23.25434674,0
2442,113.2337798,23.25434681,0
2443,113.2339599,23.25434687,0
2444,113.23414,23.25434693,0
2445,113.2334196,23.25452666,0
2446,113.2335998,23.25452672,0
2447,113.2337799,23.25452678,0
2448,113.23396,23.25452685,0
2449,113.2341401,23.25452691,0
2450,113.2334197,23.25470663,0
2451,113.2335998,23.25470669,0
2452,113.23378,23.25470676,0
2453,113.2339601,23.25470682,0
2454,113.2341402,23.25470688,0
2455,113.2334198,23.2548866,0
2456,113.2335999,23.25488666,0
2457,113.23378,23.25488673,0
2458,113.2339602,23.25488679,0
2459,113.2341403,23.25488685,0
2460,113.2334199,23.25506657,0
2461,113.2336,23.25506663,0
2462,113.2337801,23.25506669,0
2463,113.2339603,23.25506676,0
2464,113.2341404,23.25506682,0
2465,113.23342,23.25524653,0
2466,113.2336001,23.25524659,0
2467,113.2337802,23.25524666,0
2468,113.2339603,23.25524672,0
2469,113.2334201,23.25542649,0
2470,113.2336002,23.25542656,0
2471,113.2337803,23.25542662,0
2472,113.2339604,23.25542668,0
2473,113.2334201,23.25560645,0
2474,113.2336003,23.25560651,0
2475,113.2296418,23.26244139,0
2476,113.2298219,23.26244145,0
2477,113.230002,23.26244151,0
2478,113.229822,23.2626213,0
2479,113.2300021,23.26262136,0
2480,113.2301823,23.26262142,0
2481,113.2300023,23.2628012,0
2482,113.2301824,23.26280126,0
2483,113.2303625,23.26280133,0
2484,113.2301825,23.2629811,0
2485,113.2303627,23.26298117,0
2486,113.2303628,23.263161,0
2487,113.2336088,23.26765715,0
2488,113.2337889,23.26765721,0
2489,113.233969,23.26765728,0
2490,113.233609,23.26783692,0
2491,113.2337891,23.26783698,0
2492,113.2339692,23.26783704,0
2493,113.2341493,23.2678371,0
2494,113.2343295,23.26783717,0
2495,113.2345096,23.26783723,0
2496,113.2346897,23.26783729,0
2497,113.2348698,23.26783735,0
2498,113.2350499,23.26783742,0
2499,113.233429,23.26801662,0
2500,113.2336091,23.26801668,0
2501,113.2337893,23.26801674,0
2502,113.2339694,23.2680168,0
2503,113.2341495,23.26801687,0
2504,113.2343296,23.26801693,0
2505,113.2345097,23.26801699,0
2506,113.2346899,23.26801705,0
2507,113.23487,23.26801712,0
2508,113.2350501,23.26801718,0
2509,113.2352302,23.26801724,0
2510,113.2334292,23.26819638,0
2511,113.2336093,23.26819644,0
2512,113.2337894,23.2681965,0
2513,113.2339695,23.26819656,0
2514,113.2341497,23.26819663,0
2515,113.2343298,23.26819669,0
2516,113.2345099,23.26819675,0
2517,113.23469,23.26819681,0
2518,113.2348702,23.26819688,0
2519,113.2350503,23.26819694,0
2520,113.2341498,23.26837638,0
2521,113.23433,23.26837645,0
2522,113.2345101,23.26837651,0
2523,113.2346902,23.26837657,0
2524,113.2348703,23.26837663,0
2525,113.2350504,23.2683767,0
2526,113.2348705,23.26855639,0
2527,113.2350506,23.26855645,0
2528,113.2373922,23.26855727,0
2529,113.2375723,23.26855733,0
2530,113.2377525,23.26855739,0
2531,113.2390133,23.26855783,0
2532,113.2391934,23.26855789,0
2533,113.2393736,23.26855795,0
2534,113.2395537,23.26855802,0
2535,113.2397338,23.26855808,0
2536,113.2399139,23.26855814,0
2537,113.240094,23.26855821,0
2538,113.2402742,23.26855827,0
2539,113.2404543,23.26855833,0
2540,113.2406344,23.26855839,0
2541,113.2408145,23.26855846,0
2542,113.2357713,23.26873645,0
2543,113.2359514,23.26873652,0
2544,113.2361315,23.26873658,0
2545,113.2363116,23.26873664,0
2546,113.2364918,23.2687367,0
2547,113.2366719,23.26873677,0
2548,113.236852,23.26873683,0
2549,113.2370321,23.26873689,0
2550,113.2372123,23.26873695,0
2551,113.2373924,23.26873702,0
2552,113.2375725,23.26873708,0
2553,113.2377526,23.26873714,0
2554,113.2390135,23.26873758,0
2555,113.2391936,23.26873764,0
2556,113.2393737,23.26873771,0
2557,113.2395538,23.26873777,0
2558,113.239734,23.26873783,0
2559,113.2399141,23.26873789,0
2560,113.2400942,23.26873796,0
2561,113.2402743,23.26873802,0
2562,113.2404545,23.26873808,0
2563,113.2406346,23.26873814,0
2564,113.2408147,23.26873821,0
2565,113.2409948,23.26873827,0
2566,113.2357715,23.2689162,0
2567,113.2359516,23.26891626,0
2568,113.2361317,23.26891633,0
2569,113.2363118,23.26891639,0
2570,113.2364919,23.26891645,0
2571,113.2366721,23.26891652,0
2572,113.2368522,23.26891658,0
2573,113.2370323,23.26891664,0
2574,113.2372124,23.2689167,0
2575,113.2373926,23.26891677,0
2576,113.2375727,23.26891683,0
2577,113.2377528,23.26891689,0
2578,113.2390137,23.26891733,0
2579,113.2391938,23.26891739,0
2580,113.2393739,23.26891746,0
2581,113.239554,23.26891752,0
2582,113.2397341,23.26891758,0
2583,113.2399143,23.26891764,0
2584,113.2400944,23.26891771,0
2585,113.2402745,23.26891777,0
2586,113.2404546,23.26891783,0
2587,113.2406348,23.26891789,0
2588,113.2408149,23.26891796,0
2589,113.240995,23.26891802,0
2590,113.2411751,23.26891808,0
2591,113.2375729,23.26909658,0
2592,113.237753,23.26909664,0
2593,113.2390138,23.26909708,0
2594,113.239194,23.26909714,0
2595,113.2393741,23.2690972,0
2596,113.2395542,23.26909726,0
2597,113.2397343,23.26909733,0
2598,113.2399144,23.26909739,0
2599,113.2400946,23.26909745,0
2600,113.2402747,23.26909752,0
2601,113.2404548,23.26909758,0
2602,113.2406349,23.26909764,0
2603,113.240815,23.2690977,0
2604,113.2409952,23.26909777,0
2605,113.2411753,23.26909783,0
2606,113.2374016,23.27718243,1
2607,113.2375818,23.27718249,1
2608,113.2377619,23.27718256,1
2609,113.237942,23.27718262,1
2610,113.2381221,23.27718268,1
2611,113.236141,23.27736162,1
2612,113.2363211,23.27736168,1
2613,113.2365012,23.27736175,1
2614,113.2366814,23.27736181,1
2615,113.2368615,23.27736187,1
2616,113.2370416,23.27736193,1
2617,113.2372217,23.277362,1
2618,113.2374019,23.27736206,1
2619,113.237582,23.27736212,1
2620,113.2377621,23.27736219,1
2621,113.2379422,23.27736225,1
2622,113.2381223,23.27736231,1
2623,113.2359611,23.27754119,1
2624,113.2361412,23.27754125,1
2625,113.2363213,23.27754131,1
2626,113.2365015,23.27754137,1
2627,113.2366816,23.27754144,1
2628,113.2368617,23.2775415,1
2629,113.2370418,23.27754156,1
2630,113.237222,23.27754162,1
2631,113.2374021,23.27754169,1
2632,113.2375822,23.27754175,1
2633,113.2377623,23.27754181,1
2634,113.2379424,23.27754188,1
2635,113.2381226,23.27754194,1
2636,113.2361414,23.27772087,1
2637,113.2363216,23.27772094,1
2638,113.2365017,23.277721,1
2639,113.2366818,23.27772106,1
2640,113.2368619,23.27772112,1
2641,113.2370421,23.27772119,1
2642,113.2372222,23.27772125,1
2643,113.2374023,23.27772131,1
2644,113.2375824,23.27772138,1
2645,113.2377625,23.27772144,1
2646,113.2379427,23.2777215,1
2647,113.2381228,23.27772156,1
2648,113.2361417,23.2779005,1
2649,113.2363218,23.27790056,1
2650,113.2365019,23.27790062,1
2651,113.236682,23.27790068,1
2652,113.2368622,23.27790075,1
2653,113.2370423,23.27790081,1
2654,113.2372224,23.27790087,1
2655,113.2374025,23.27790094,1
2656,113.2375826,23.277901,1
2657,113.2377628,23.27790106,1
2658,113.2379429,23.27790112,1
2659,113.238123,23.27790119,1
2660,113.2361419,23.27808012,1
2661,113.236322,23.27808018,1
2662,113.2365021,23.27808024,1
2663,113.2366823,23.2780803,1
2664,113.2368624,23.27808037,1
2665,113.2370425,23.27808043,1
2666,113.2372226,23.27808049,1
2667,113.2374027,23.27808056,1
2668,113.2375829,23.27808062,1
2669,113.237763,23.27808068,1
2670,113.2379431,23.27808074,1
2671,113.2381232,23.27808081,1
2672,113.2363222,23.2782598,1
2673,113.2365024,23.27825986,1
2674,113.2366825,23.27825992,1
2675,113.2368626,23.27825999,1
2676,113.2370427,23.27826005,1
2677,113.2372228,23.27826011,1
2678,113.237403,23.27826017,1
2679,113.2375831,23.27826024,1
2680,113.2377632,23.2782603,1
2681,113.2379433,23.27826036,1
2682,113.2381235,23.27826043,1
2683,113.2363225,23.27843941,1
2684,113.2365026,23.27843948,1
2685,113.2366827,23.27843954,1
2686,113.2368628,23.2784396,1
2687,113.237043,23.27843966,1
2688,113.2372231,23.27843973,1
2689,113.2374032,23.27843979,1
2690,113.2375833,23.27843985,1
2691,113.2377634,23.27843992,1
2692,113.2379436,23.27843998,1
2693,113.2381237,23.27844004,1
2694,113.2365028,23.27861909,1
2695,113.2366829,23.27861915,1
2696,113.2368631,23.27861921,1
2697,113.2370432,23.27861928,1
2698,113.2372233,23.27861934,1
2699,113.2374034,23.2786194,1
2700,113.2375835,23.27861947,1
2701,113.2377637,23.27861953,1
2702,113.2379438,23.27861959,1
2703,113.2381239,23.27861965,1
2704,113.236503,23.2787987,1
2705,113.2366832,23.27879876,1
2706,113.2368633,23.27879883,1
2707,113.2370434,23.27879889,1
2708,113.2372235,23.27879895,1
2709,113.2374037,23.27879901,1
2710,113.2375838,23.27879908,1
2711,113.2377639,23.27879914,1
2712,113.237944,23.2787992,1
2713,113.2381241,23.27879926,1
2714,113.2383043,23.27879933,1
2715,113.2365033,23.27897831,1
2716,113.2366834,23.27897837,1
2717,113.2368635,23.27897843,1
2718,113.2370436,23.2789785,1
2719,113.2372238,23.27897856,1
2720,113.2374039,23.27897862,1
2721,113.237584,23.27897869,1
2722,113.2377641,23.27897875,1
2723,113.2379443,23.27897881,1
2724,113.2381244,23.27897887,1
2725,113.2383045,23.27897894,1
2726,113.2366836,23.27915798,1
2727,113.2368637,23.27915804,1
2728,113.2370439,23.2791581,1
2729,113.237224,23.27915817,1
2730,113.2374041,23.27915823,1
2731,113.2375842,23.27915829,1
2732,113.2377644,23.27915835,1
2733,113.2379445,23.27915842,1
2734,113.2381246,23.27915848,1
2735,113.2383047,23.27915854,1
2736,113.2161514,23.28058758,0
2737,113.2163315,23.28058764,0
2738,113.2165116,23.2805877,0
2739,113.2166917,23.28058777,0
2740,113.2168719,23.28058783,0
2741,113.2161516,23.28076716,0
2742,113.2163317,23.28076723,0
2743,113.2165119,23.28076729,0
2744,113.216692,23.28076735,0
2745,113.2168721,23.28076741,0
2746,113.3431323,23.28081129,1
2747,113.2161518,23.28094675,0
2748,113.216332,23.28094681,0
2749,113.2165121,23.28094687,0
2750,113.2166922,23.28094693,0
2751,113.2168724,23.280947,0
2752,113.3427723,23.28099075,1
2753,113.3429524,23.28099081,1
2754,113.3431325,23.28099088,1
2755,113.3433126,23.28099094,1
2756,113.2161521,23.28112633,0
2757,113.2163322,23.28112639,0
2758,113.2165123,23.28112645,0
2759,113.2166925,23.28112651,0
2760,113.2168726,23.28112658,0
2761,113.3424124,23.28117021,1
2762,113.3425925,23.28117027,1
2763,113.3427726,23.28117034,1
2764,113.3429527,23.2811704,1
2765,113.3431328,23.28117046,1
2766,113.3433129,23.28117052,1
2767,113.343493,23.28117058,1
2768,113.2161523,23.2813059,0
2769,113.2163325,23.28130597,0
